INFO 2024-07-12 03:56:11,517 autoreload Watching for file changes with StatReloader
DEBUG 2024-07-12 04:00:28,889 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/workbook/function_group.py first seen with mtime 1718717903.7152212
DEBUG 2024-07-12 04:00:28,889 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/templatetags/l10n.py first seen with mtime 1718717894.1151357
DEBUG 2024-07-12 04:00:28,889 autoreload File /usr/lib/python3.8/tokenize.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,889 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/xlwt/__init__.py first seen with mtime 1718717905.8992407
DEBUG 2024-07-12 04:00:28,889 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/defusedxml/expatreader.py first seen with mtime 1718717899.5831845
DEBUG 2024-07-12 04:00:28,889 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/files/temp.py first seen with mtime 1718717893.9911346
DEBUG 2024-07-12 04:00:28,890 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1718717893.9071338
DEBUG 2024-07-12 04:00:28,890 autoreload File /usr/lib/python3.8/os.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,890 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/typing_extensions.py first seen with mtime 1718717905.707239
DEBUG 2024-07-12 04:00:28,890 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1718717894.1111357
DEBUG 2024-07-12 04:00:28,890 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/models/expressions.py first seen with mtime 1718717894.051135
DEBUG 2024-07-12 04:00:28,890 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1718717894.131136
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/template/backends/base.py first seen with mtime 1718717894.1111357
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/auth/validators.py first seen with mtime 1718717893.2871284
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/utils/module_loading.py first seen with mtime 1718717894.135136
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chart/surface_chart.py first seen with mtime 1718717903.6832209
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/conf/global_settings.py first seen with mtime 1718717892.799124
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/admin/options.py first seen with mtime 1718717892.9671254
DEBUG 2024-07-12 04:00:28,891 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1718717894.1151357
DEBUG 2024-07-12 04:00:28,892 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/compat/strings.py first seen with mtime 1718717903.687221
DEBUG 2024-07-12 04:00:28,892 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1718717894.0991356
DEBUG 2024-07-12 04:00:28,892 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/utils/formulas.py first seen with mtime 1718717903.7112212
DEBUG 2024-07-12 04:00:28,892 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chart/scatter_chart.py first seen with mtime 1718717903.679221
DEBUG 2024-07-12 04:00:28,892 autoreload File /usr/lib/python3.8/opcode.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,892 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/template/loaders/base.py first seen with mtime 1718717894.1111357
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/sqlparse/engine/grouping.py first seen with mtime 1718717888.871089
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1718717893.9911346
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/crispy_forms/base.py first seen with mtime 1718717899.4871836
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/diff_match_patch/__version__.py first seen with mtime 1718717899.6151848
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/backends/postgresql/introspection.py first seen with mtime 1718717894.035135
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1718717894.0671353
DEBUG 2024-07-12 04:00:28,893 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1718717893.9831345
DEBUG 2024-07-12 04:00:28,894 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/utils/dateformat.py first seen with mtime 1718717894.1271358
DEBUG 2024-07-12 04:00:28,894 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/__init__.py first seen with mtime 1718717893.9791346
DEBUG 2024-07-12 04:00:28,894 autoreload File /usr/lib/python3.8/difflib.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,894 autoreload File /usr/lib/python3.8/hashlib.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,894 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/drawing/geometry.py first seen with mtime 1718717903.691221
DEBUG 2024-07-12 04:00:28,894 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1718717894.1231358
DEBUG 2024-07-12 04:00:28,895 autoreload File /usr/lib/python3.8/unittest/runner.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,895 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/defusedxml/ElementTree.py first seen with mtime 1718717899.5791843
DEBUG 2024-07-12 04:00:28,895 autoreload File /usr/lib/python3.8/genericpath.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,895 autoreload File /usr/lib/python3.8/logging/config.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,895 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/import_export/exceptions.py first seen with mtime 1718717899.883187
DEBUG 2024-07-12 04:00:28,895 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/templatetags/static.py first seen with mtime 1718717894.1151357
DEBUG 2024-07-12 04:00:28,895 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chart/picture.py first seen with mtime 1718717903.679221
DEBUG 2024-07-12 04:00:28,896 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/forms/formsets.py first seen with mtime 1718717894.0711353
DEBUG 2024-07-12 04:00:28,896 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1718717893.3751292
DEBUG 2024-07-12 04:00:28,896 autoreload File /home/mesele/erp/hotelerp/employee_management/views.py first seen with mtime 1720450768.1145103
DEBUG 2024-07-12 04:00:28,896 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1718717894.047135
DEBUG 2024-07-12 04:00:28,896 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/files/storage/memory.py first seen with mtime 1718717893.9951346
DEBUG 2024-07-12 04:00:28,896 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1718717894.135136
DEBUG 2024-07-12 04:00:28,897 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/asgiref/sync.py first seen with mtime 1718715619.2026842
DEBUG 2024-07-12 04:00:28,897 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/workbook/external_link/__init__.py first seen with mtime 1718717903.7152212
DEBUG 2024-07-12 04:00:28,897 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1718717894.1271358
DEBUG 2024-07-12 04:00:28,897 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1718717888.871089
DEBUG 2024-07-12 04:00:28,897 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/postgres/forms/array.py first seen with mtime 1718717893.7151322
DEBUG 2024-07-12 04:00:28,897 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1718717894.0671353
DEBUG 2024-07-12 04:00:28,898 autoreload File /usr/lib/python3.8/importlib/abc.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,898 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/xlrd/biffh.py first seen with mtime 1718717905.7472394
DEBUG 2024-07-12 04:00:28,898 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/template/utils.py first seen with mtime 1718717894.1111357
DEBUG 2024-07-12 04:00:28,898 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1718717894.135136
DEBUG 2024-07-12 04:00:28,898 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/pivot/fields.py first seen with mtime 1718717903.6992211
DEBUG 2024-07-12 04:00:28,898 autoreload File /usr/lib/python3.8/http/server.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,898 autoreload File /usr/lib/python3.8/json/scanner.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,899 autoreload File /usr/lib/python3.8/lib-dynload/termios.cpython-38-x86_64-linux-gnu.so first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,899 autoreload File /usr/lib/python3.8/email/utils.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,899 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/xlwt/Utils.py first seen with mtime 1718717905.8952408
DEBUG 2024-07-12 04:00:28,899 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1718717893.3751292
DEBUG 2024-07-12 04:00:28,899 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/worksheet/pagebreak.py first seen with mtime 1718717903.7232213
DEBUG 2024-07-12 04:00:28,899 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/reader/workbook.py first seen with mtime 1718717903.703221
DEBUG 2024-07-12 04:00:28,899 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django_select2/apps.py first seen with mtime 1720530621.5118814
DEBUG 2024-07-12 04:00:28,900 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/humanize/number.py first seen with mtime 1718717899.6711853
DEBUG 2024-07-12 04:00:28,900 autoreload File /usr/lib/python3.8/asyncio/locks.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,900 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/ethiopian_date/__init__.py first seen with mtime 1718717900.563193
DEBUG 2024-07-12 04:00:28,900 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/asgiref/__init__.py first seen with mtime 1718715619.1986842
DEBUG 2024-07-12 04:00:28,900 autoreload File /usr/lib/python3.8/abc.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,900 autoreload File /usr/lib/python3.8/socketserver.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,901 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/formatting/__init__.py first seen with mtime 1718717903.6952212
DEBUG 2024-07-12 04:00:28,901 autoreload File /usr/lib/python3.8/re.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,901 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/postgres/__init__.py first seen with mtime 1718717893.707132
DEBUG 2024-07-12 04:00:28,901 autoreload File /usr/lib/python3.8/urllib/request.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,901 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/crispy_forms/templatetags/crispy_forms_filters.py first seen with mtime 1718717899.4871836
DEBUG 2024-07-12 04:00:28,901 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/backends/base/introspection.py first seen with mtime 1718717894.023135
DEBUG 2024-07-12 04:00:28,901 autoreload File /home/mesele/erp/hotelerp/employee_management/apps.py first seen with mtime 1718715727.1235905
DEBUG 2024-07-12 04:00:28,902 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/test/__init__.py first seen with mtime 1718717894.1151357
DEBUG 2024-07-12 04:00:28,902 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1718717893.2831283
DEBUG 2024-07-12 04:00:28,902 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chart/plotarea.py first seen with mtime 1718717903.679221
DEBUG 2024-07-12 04:00:28,902 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/test/html.py first seen with mtime 1718717894.1151357
DEBUG 2024-07-12 04:00:28,902 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/template/autoreload.py first seen with mtime 1718717894.1031356
DEBUG 2024-07-12 04:00:28,902 autoreload File /usr/lib/python3.8/email/mime/text.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,903 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/views/decorators/http.py first seen with mtime 1718717894.143136
DEBUG 2024-07-12 04:00:28,903 autoreload File /usr/lib/python3.8/base64.py first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,903 autoreload File /usr/lib/python3.8/lib-dynload/_queue.cpython-38-x86_64-linux-gnu.so first seen with mtime 1711363369.0
DEBUG 2024-07-12 04:00:28,903 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chartsheet/__init__.py first seen with mtime 1718717903.6832209
DEBUG 2024-07-12 04:00:28,903 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/models/fields/mixins.py first seen with mtime 1718717894.0591352
DEBUG 2024-07-12 04:00:28,903 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/test/client.py first seen with mtime 1718717894.1151357
DEBUG 2024-07-12 04:00:28,903 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/models/functions/window.py first seen with mtime 1718717894.0631351
DEBUG 2024-07-12 04:00:28,904 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/tablib/formats/__init__.py first seen with mtime 1718717899.7911863
DEBUG 2024-07-12 04:00:28,904 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/xlwt/ExcelFormula.py first seen with mtime 1718717905.8912406
DEBUG 2024-07-12 04:00:28,904 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/admin/sites.py first seen with mtime 1718717892.9671254
DEBUG 2024-07-12 04:00:28,904 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/files/utils.py first seen with mtime 1718717893.9951346
DEBUG 2024-07-12 04:00:28,904 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chart/label.py first seen with mtime 1718717903.675221
DEBUG 2024-07-12 04:00:28,904 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/db/migrations/state.py first seen with mtime 1718717894.047135
DEBUG 2024-07-12 04:00:28,905 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1718717893.9831345
DEBUG 2024-07-12 04:00:28,905 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/humanize/time.py first seen with mtime 1718717899.6751852
DEBUG 2024-07-12 04:00:28,905 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/django/contrib/messages/apps.py first seen with mtime 1718717893.7031322
DEBUG 2024-07-12 04:00:28,905 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/descriptors/namespace.py first seen with mtime 1718717903.687221
DEBUG 2024-07-12 04:00:28,905 autoreload File /home/mesele/erp/verp/lib/python3.8/site-packages/openpyxl/chart/reader.py first seen with mtime 1718717903.679221
DEBUG 2024-07-12 04:00:28,905 autoreload File /usr/lib/python3.8/email/mime/base.py first seen with mtime 1711363369.0
